time,station_id,part_id,activity
2025-09-05T13:56:49.780354,splitter5,p16,CHECKOUT
2025-09-05T13:56:49.780714,splitter5,p16,FINISH
2025-09-05T13:56:50.165075,splitter5,p16,FORWARD
2025-09-05T13:56:50.819992,station61,p11,UNLOAD
2025-09-05T13:56:50.855932,station21,p9,PASS
2025-09-05T13:56:52.146703,station11,p1,PROCESS
2025-09-05T13:56:52.222440,station51,p14,PASS
2025-09-05T13:56:52.960405,station41,p14,TRANSFER
2025-09-05T13:56:52.962714,station52,p2,TRANSFER
2025-09-05T13:56:53.433698,splitter5,p16,TRANSFER
2025-09-05T13:56:53.788286,splitter2,p12,RETURN
2025-09-05T13:56:54.086519,station22,p10,TRANSFER
2025-09-05T13:56:54.170225,station21,p9,TRANSFER
2025-09-05T13:56:54.546215,splitter3,p2,RETURN
2025-09-05T13:56:54.554578,splitter1,p10,FORWARD
2025-09-05T13:56:54.908339,station22,p15,LOAD
2025-09-05T13:56:54.999720,station21,p8,PASS
2025-09-05T13:56:55.629917,station51,p14,TRANSFER
2025-09-05T13:56:55.664005,station61,p11,TRANSFER
2025-09-05T13:56:56.729629,splitter2,p12,TRANSFER
2025-09-05T13:56:57.113049,station52,p14,PASS
2025-09-05T13:56:57.447883,splitter3,p2,TRANSFER
2025-09-05T13:56:57.902976,splitter1,p10,TRANSFER
2025-09-05T13:56:58.239119,station22,p15,PROCESS
2025-09-05T13:56:58.316576,station21,p8,TRANSFER
2025-09-05T13:56:58.536587,station71,p11,LOAD
2025-09-05T13:56:59.073980,station22,p9,PASS
2025-09-05T13:57:00.177861,splitter4,p6,RETURN
2025-09-05T13:57:00.428704,station52,p14,TRANSFER
2025-09-05T13:57:01.821512,station71,p11,PROCESS
2025-09-05T13:57:01.825487,station21,p12,PASS
2025-09-05T13:57:02.001754,splitter3,p14,RETURN
2025-09-05T13:57:02.397984,station22,p9,TRANSFER
2025-09-05T13:57:03.164292,splitter4,p6,TRANSFER
2025-09-05T13:57:03.229584,station22,p8,PASS
2025-09-05T13:57:03.675438,station11,p1,UNLOAD
2025-09-05T13:57:03.855887,splitter1,p9,RETURN
2025-09-05T13:57:04.172415,station71,p11,UNLOAD
2025-09-05T13:57:04.913224,splitter3,p14,TRANSFER
2025-09-05T13:57:05.144816,station21,p12,TRANSFER
2025-09-05T13:57:05.459511,station51,p7,UNLOAD
2025-09-05T13:57:06.543282,station22,p8,TRANSFER
2025-09-05T13:57:06.817272,splitter1,p9,TRANSFER
2025-09-05T13:57:07.389355,station22,p12,PASS
2025-09-05T13:57:08.043479,splitter1,p8,RETURN
2025-09-05T13:57:08.188747,station11,p1,TRANSFER
2025-09-05T13:57:08.238603,station41,p6,LOAD
2025-09-05T13:57:09.199675,splitter4,p16,FORWARD
2025-09-05T13:57:09.540419,corner1,p11,RETURN
2025-09-05T13:57:10.236711,station71,p11,TRANSFER
2025-09-05T13:57:10.715992,station22,p12,TRANSFER
2025-09-05T13:57:10.857989,station52,p7,PASS
2025-09-05T13:57:10.937918,splitter1,p8,TRANSFER
2025-09-05T13:57:11.216839,station21,p1,PASS
2025-09-05T13:57:11.444590,corner1,p11,TRANSFER
2025-09-05T13:57:11.592311,station41,p6,PROCESS
2025-09-05T13:57:11.831705,station51,p7,TRANSFER
2025-09-05T13:57:12.159412,splitter1,p12,RETURN
2025-09-05T13:57:12.651187,splitter4,p16,TRANSFER
2025-09-05T13:57:13.473024,splitter4,p2,RETURN
2025-09-05T13:57:14.110284,station41,p6,UNLOAD
2025-09-05T13:57:14.161759,station52,p7,TRANSFER
2025-09-05T13:57:14.521055,station21,p1,TRANSFER
2025-09-05T13:57:15.088070,splitter1,p12,TRANSFER
2025-09-05T13:57:16.172845,station22,p1,PASS
2025-09-05T13:57:16.415160,splitter3,p7,FORWARD
2025-09-05T13:57:16.521153,splitter4,p2,TRANSFER
2025-09-05T13:57:17.391106,splitter2,p9,RETURN
2025-09-05T13:57:18.366985,splitter4,p14,RETURN
2025-09-05T13:57:19.310409,station51,p6,LOAD
2025-09-05T13:57:19.492598,station22,p1,TRANSFER
2025-09-05T13:57:19.729163,station41,p6,TRANSFER
2025-09-05T13:57:19.831591,splitter3,p7,TRANSFER
2025-09-05T13:57:20.311498,splitter2,p9,TRANSFER
2025-09-05T13:57:20.355159,splitter5,p11,CHECKOUT
2025-09-05T13:57:20.355512,splitter5,p11,FINISH
2025-09-05T13:57:20.739692,splitter5,p11,FORWARD
2025-09-05T13:57:21.038897,splitter1,p1,RETURN
2025-09-05T13:57:21.361042,splitter4,p14,TRANSFER
2025-09-05T13:57:21.390889,splitter2,p8,RETURN
2025-09-05T13:57:21.480130,station61,p7,LOAD
2025-09-05T13:57:21.565693,station41,p2,PASS
2025-09-05T13:57:22.654654,station51,p6,PROCESS
2025-09-05T13:57:23.955545,splitter1,p1,TRANSFER
2025-09-05T13:57:24.011917,splitter5,p11,TRANSFER
2025-09-05T13:57:24.315356,splitter2,p8,TRANSFER
2025-09-05T13:57:24.827793,station61,p7,PROCESS
2025-09-05T13:57:24.972980,station41,p2,TRANSFER
2025-09-05T13:57:25.461894,station21,p9,PASS
2025-09-05T13:57:25.736781,splitter2,p16,FORWARD
2025-09-05T13:57:26.445387,station41,p14,PASS
2025-09-05T13:57:26.562061,station51,p2,PASS
2025-09-05T13:57:28.775341,station21,p9,TRANSFER
2025-09-05T13:57:29.066808,splitter2,p16,TRANSFER
2025-09-05T13:57:29.605631,station21,p8,PASS
2025-09-05T13:57:29.849488,station41,p14,TRANSFER
2025-09-05T13:57:29.898239,splitter2,p12,RETURN
2025-09-05T13:57:29.954188,station51,p2,TRANSFER
2025-09-05T13:57:30.811977,station22,p9,PASS
2025-09-05T13:57:31.437567,station51,p14,PASS
2025-09-05T13:57:31.468999,station52,p2,PASS
2025-09-05T13:57:32.826853,splitter2,p12,TRANSFER
2025-09-05T13:57:32.924134,station21,p8,TRANSFER
2025-09-05T13:57:32.971317,corner2,p16,START
2025-09-05T13:57:33.321626,corner2,p16,RETURN
2025-09-05T13:57:34.123113,station22,p9,TRANSFER
2025-09-05T13:57:34.558146,splitter2,p1,RETURN
2025-09-05T13:57:34.761639,station52,p2,TRANSFER
2025-09-05T13:57:34.842149,station51,p14,TRANSFER
2025-09-05T13:57:34.943908,station22,p8,PASS
2025-09-05T13:57:35.204945,corner2,p16,TRANSFER
2025-09-05T13:57:35.640171,splitter1,p9,RETURN
2025-09-05T13:57:36.488566,station52,p14,PASS
2025-09-05T13:57:36.643729,splitter3,p2,RETURN
2025-09-05T13:57:37.471019,splitter2,p1,TRANSFER
2025-09-05T13:57:37.968950,station21,p12,PASS
2025-09-05T13:57:38.263827,station22,p8,TRANSFER
2025-09-05T13:57:38.540198,splitter1,p9,TRANSFER
2025-09-05T13:57:39.639774,splitter3,p2,TRANSFER
2025-09-05T13:57:39.693733,splitter4,p11,FORWARD
2025-09-05T13:57:39.741840,splitter1,p8,RETURN
2025-09-05T13:57:39.781279,station52,p14,TRANSFER
2025-09-05T13:57:39.791676,station22,p15,UNLOAD
2025-09-05T13:57:40.415049,station11,p16,LOAD
2025-09-05T13:57:41.271097,station21,p12,TRANSFER
2025-09-05T13:57:41.373533,splitter3,p14,RETURN
2025-09-05T13:57:42.612844,station21,p1,PASS
2025-09-05T13:57:42.643242,splitter1,p8,TRANSFER
2025-09-05T13:57:43.145344,splitter4,p11,TRANSFER
2025-09-05T13:57:43.752343,station11,p16,PROCESS
2025-09-05T13:57:44.272947,station51,p6,UNLOAD
2025-09-05T13:57:44.285077,splitter3,p14,TRANSFER
2025-09-05T13:57:45.104150,station22,p15,TRANSFER
2025-09-05T13:57:45.431652,splitter1,p15,FORWARD
2025-09-05T13:57:45.461098,station61,p7,UNLOAD
2025-09-05T13:57:45.898893,station21,p1,TRANSFER
2025-09-05T13:57:45.945375,station22,p12,LOAD
2025-09-05T13:57:48.767344,splitter1,p15,TRANSFER
2025-09-05T13:57:49.047446,splitter2,p9,RETURN
2025-09-05T13:57:49.317605,station22,p12,PROCESS
2025-09-05T13:57:49.815824,station52,p6,PASS
2025-09-05T13:57:50.169122,station22,p1,PASS
2025-09-05T13:57:50.653487,station61,p7,TRANSFER
2025-09-05T13:57:50.771739,station51,p6,TRANSFER
2025-09-05T13:57:51.965707,splitter2,p9,TRANSFER
2025-09-05T13:57:53.037080,splitter2,p8,RETURN
2025-09-05T13:57:53.119817,station52,p6,TRANSFER
2025-09-05T13:57:53.170695,splitter4,p2,RETURN
2025-09-05T13:57:53.187694,station71,p7,LOAD
2025-09-05T13:57:53.501653,station22,p1,TRANSFER
2025-09-05T13:57:54.984808,splitter1,p1,RETURN
2025-09-05T13:57:55.288237,station11,p16,UNLOAD
2025-09-05T13:57:55.374575,splitter3,p6,FORWARD
2025-09-05T13:57:55.967514,splitter2,p8,TRANSFER
2025-09-05T13:57:56.227975,splitter4,p2,TRANSFER
2025-09-05T13:57:56.449855,station71,p7,PROCESS
2025-09-05T13:57:57.231801,station21,p9,PASS
2025-09-05T13:57:57.367037,splitter2,p11,FORWARD
2025-09-05T13:57:57.676520,splitter4,p14,RETURN
2025-09-05T13:57:57.924167,splitter1,p1,TRANSFER
2025-09-05T13:57:58.325130,station71,p7,UNLOAD
2025-09-05T13:57:58.793245,splitter3,p6,TRANSFER
2025-09-05T13:57:59.807040,station11,p16,TRANSFER
2025-09-05T13:58:00.341821,station61,p6,LOAD
2025-09-05T13:58:00.556565,station21,p9,TRANSFER
2025-09-05T13:58:00.661205,splitter4,p14,TRANSFER
2025-09-05T13:58:00.702222,splitter2,p11,TRANSFER
2025-09-05T13:58:01.373830,station21,p8,PASS
2025-09-05T13:58:01.414906,station41,p2,PASS
2025-09-05T13:58:02.266150,station22,p9,PASS
2025-09-05T13:58:03.485109,corner1,p7,RETURN
2025-09-05T13:58:03.614464,station61,p6,PROCESS
2025-09-05T13:58:04.166467,station71,p7,TRANSFER
2025-09-05T13:58:04.537440,corner2,p11,START
2025-09-05T13:58:04.662947,station21,p8,TRANSFER
2025-09-05T13:58:04.820793,station41,p2,TRANSFER
2025-09-05T13:58:04.887778,corner2,p11,RETURN
2025-09-05T13:58:05.380701,corner1,p7,TRANSFER
2025-09-05T13:58:05.487312,station21,p16,PASS
2025-09-05T13:58:05.588063,station22,p9,TRANSFER
2025-09-05T13:58:05.910603,station41,p14,PASS
2025-09-05T13:58:06.331257,station51,p2,LOAD
2025-09-05T13:58:06.409929,station22,p8,PASS
2025-09-05T13:58:06.766463,corner2,p11,TRANSFER
2025-09-05T13:58:07.080123,splitter1,p9,RETURN
2025-09-05T13:58:08.444205,splitter2,p1,RETURN
2025-09-05T13:58:08.789877,station21,p16,TRANSFER
2025-09-05T13:58:09.327975,station41,p14,TRANSFER
2025-09-05T13:58:09.520305,station31,p4,UNLOAD
2025-09-05T13:58:09.747985,station22,p8,TRANSFER
2025-09-05T13:58:09.813517,station51,p2,PROCESS
2025-09-05T13:58:10.000766,splitter1,p9,TRANSFER
2025-09-05T13:58:10.569664,station22,p16,PASS
2025-09-05T13:58:10.895122,station51,p14,PASS
2025-09-05T13:58:11.212049,splitter1,p8,RETURN
2025-09-05T13:58:11.361132,splitter2,p1,TRANSFER
2025-09-05T13:58:11.854822,station11,p11,LOAD
2025-09-05T13:58:13.893441,station22,p16,TRANSFER
2025-09-05T13:58:14.120564,splitter1,p8,TRANSFER
2025-09-05T13:58:14.300896,station51,p14,TRANSFER
2025-09-05T13:58:14.321066,splitter5,p7,CHECKOUT
2025-09-05T13:58:14.321472,splitter5,p7,FINISH
2025-09-05T13:58:14.705483,splitter5,p7,FORWARD
2025-09-05T13:58:15.232888,station31,p4,TRANSFER
2025-09-05T13:58:15.274334,station11,p11,PROCESS
2025-09-05T13:58:15.335657,splitter1,p16,RETURN
2025-09-05T13:58:15.830411,station52,p14,PASS
2025-09-05T13:58:15.959510,station31,p10,LOAD
2025-09-05T13:58:16.542642,station21,p1,PASS
2025-09-05T13:58:17.577999,station41,p4,LOAD
2025-09-05T13:58:17.965988,splitter5,p7,TRANSFER
2025-09-05T13:58:18.248639,splitter1,p16,TRANSFER
2025-09-05T13:58:19.133122,station52,p14,TRANSFER
2025-09-05T13:58:19.328555,station31,p10,PROCESS
2025-09-05T13:58:19.855203,station21,p1,TRANSFER
2025-09-05T13:58:20.732793,splitter3,p14,RETURN
2025-09-05T13:58:20.887347,splitter2,p9,RETURN
2025-09-05T13:58:20.988174,station41,p4,PROCESS
2025-09-05T13:58:21.625030,station22,p1,PASS
2025-09-05T13:58:23.497707,station41,p4,UNLOAD
2025-09-05T13:58:23.716671,splitter3,p14,TRANSFER
2025-09-05T13:58:23.821956,splitter2,p9,TRANSFER
2025-09-05T13:58:24.158571,station61,p6,UNLOAD
2025-09-05T13:58:24.651302,splitter2,p8,RETURN
2025-09-05T13:58:24.952421,station22,p1,TRANSFER
2025-09-05T13:58:26.375044,splitter1,p1,RETURN
2025-09-05T13:58:26.790471,station11,p11,UNLOAD
2025-09-05T13:58:27.596004,splitter2,p8,TRANSFER
2025-09-05T13:58:28.805152,splitter2,p16,RETURN
2025-09-05T13:58:28.841775,station51,p4,PASS
2025-09-05T13:58:28.908942,station22,p12,UNLOAD
2025-09-05T13:58:29.021895,station21,p9,PASS
2025-09-05T13:58:29.229248,station41,p4,TRANSFER
2025-09-05T13:58:29.242493,station61,p6,TRANSFER
2025-09-05T13:58:29.295770,splitter1,p1,TRANSFER
2025-09-05T13:58:29.855045,station31,p10,UNLOAD
2025-09-05T13:58:31.429532,station11,p11,TRANSFER
2025-09-05T13:58:31.715479,splitter2,p16,TRANSFER
2025-09-05T13:58:31.751395,station71,p6,LOAD
2025-09-05T13:58:32.238705,station51,p4,TRANSFER
2025-09-05T13:58:32.339403,station21,p9,TRANSFER
2025-09-05T13:58:33.163949,station21,p8,PASS
2025-09-05T13:58:33.757675,station51,p2,UNLOAD
2025-09-05T13:58:33.781410,station52,p4,PASS
2025-09-05T13:58:33.818337,splitter4,p7,FORWARD
2025-09-05T13:58:34.185886,station22,p12,TRANSFER
2025-09-05T13:58:34.548905,splitter1,p12,FORWARD
2025-09-05T13:58:35.020405,station22,p9,LOAD
2025-09-05T13:58:35.067499,station71,p6,PROCESS
2025-09-05T13:58:36.048450,station31,p10,TRANSFER
2025-09-05T13:58:36.464719,station21,p8,TRANSFER
2025-09-05T13:58:36.772477,station31,p15,LOAD
2025-09-05T13:58:37.098284,station52,p4,TRANSFER
2025-09-05T13:58:37.254714,splitter4,p7,TRANSFER
2025-09-05T13:58:37.309408,station21,p11,PASS
2025-09-05T13:58:37.799003,station71,p6,UNLOAD
2025-09-05T13:58:37.864663,station41,p10,LOAD
2025-09-05T13:58:37.905866,splitter1,p12,TRANSFER
2025-09-05T13:58:38.095884,splitter4,p14,RETURN
2025-09-05T13:58:38.431712,station22,p9,PROCESS
2025-09-05T13:58:38.607824,splitter3,p4,RETURN
2025-09-05T13:58:39.255998,station22,p8,PASS
2025-09-05T13:58:39.477083,station52,p2,PASS
2025-09-05T13:58:39.834505,splitter2,p1,RETURN
2025-09-05T13:58:40.111210,station31,p15,PROCESS
2025-09-05T13:58:40.367215,station51,p2,TRANSFER
2025-09-05T13:58:40.624543,station21,p11,TRANSFER
2025-09-05T13:58:41.126329,splitter4,p14,TRANSFER
2025-09-05T13:58:41.303248,station41,p10,PROCESS
2025-09-05T13:58:41.469146,station21,p16,PASS
2025-09-05T13:58:41.506356,splitter3,p4,TRANSFER
2025-09-05T13:58:42.583660,station22,p8,TRANSFER
2025-09-05T13:58:42.785549,splitter2,p1,TRANSFER
2025-09-05T13:58:42.785558,station52,p2,TRANSFER
2025-09-05T13:58:42.926964,corner1,p6,RETURN
2025-09-05T13:58:43.403942,station22,p11,PASS
2025-09-05T13:58:43.642606,station71,p6,TRANSFER
2025-09-05T13:58:43.816324,station41,p10,UNLOAD
2025-09-05T13:58:44.090174,splitter1,p8,RETURN
2025-09-05T13:58:44.792037,station21,p16,TRANSFER
2025-09-05T13:58:44.824675,corner1,p6,TRANSFER
2025-09-05T13:58:44.985579,splitter3,p2,FORWARD
2025-09-05T13:58:46.740439,station22,p11,TRANSFER
2025-09-05T13:58:47.024027,splitter1,p8,TRANSFER
2025-09-05T13:58:47.557786,station22,p16,PASS
2025-09-05T13:58:48.048950,station21,p1,PASS
2025-09-05T13:58:48.229787,splitter1,p11,RETURN
2025-09-05T13:58:48.406513,splitter3,p2,TRANSFER
2025-09-05T13:58:49.132634,station51,p10,LOAD
2025-09-05T13:58:49.654695,station41,p10,TRANSFER
2025-09-05T13:58:50.084690,station61,p2,LOAD
2025-09-05T13:58:50.499694,station41,p14,PASS
2025-09-05T13:58:50.637792,station31,p15,UNLOAD
2025-09-05T13:58:50.867985,splitter2,p7,FORWARD
2025-09-05T13:58:50.900449,station22,p16,TRANSFER
2025-09-05T13:58:51.146787,splitter1,p11,TRANSFER
2025-09-05T13:58:51.348994,station21,p1,TRANSFER
2025-09-05T13:58:52.373548,splitter1,p16,RETURN
2025-09-05T13:58:52.500714,station51,p10,PROCESS
2025-09-05T13:58:53.125539,station22,p1,PASS
2025-09-05T13:58:53.509776,station61,p2,PROCESS
2025-09-05T13:58:53.716818,splitter5,p6,CHECKOUT
2025-09-05T13:58:53.717181,splitter5,p6,FINISH
2025-09-05T13:58:53.893551,station41,p14,TRANSFER
2025-09-05T13:58:54.111915,splitter5,p6,FORWARD
2025-09-05T13:58:54.246979,splitter2,p7,TRANSFER
2025-09-05T13:58:55.274664,splitter4,p4,RETURN
2025-09-05T13:58:55.275762,splitter1,p16,TRANSFER
2025-09-05T13:58:55.512018,station51,p14,PASS
2025-09-05T13:58:56.442798,station22,p1,TRANSFER
2025-09-05T13:58:56.474780,station31,p15,TRANSFER
2025-09-05T13:58:57.225150,station31,p12,LOAD
2025-09-05T13:58:57.380122,splitter5,p6,TRANSFER
2025-09-05T13:58:57.637259,splitter2,p8,RETURN
2025-09-05T13:58:57.891539,splitter1,p1,RETURN
2025-09-05T13:58:58.250241,corner2,p7,START
2025-09-05T13:58:58.258646,splitter4,p4,TRANSFER
2025-09-05T13:58:58.614238,corner2,p7,RETURN
2025-09-05T13:58:58.801384,station41,p15,LOAD
2025-09-05T13:58:58.918122,station51,p14,TRANSFER
2025-09-05T13:59:00.370241,station52,p14,PASS
2025-09-05T13:59:00.486222,corner2,p7,TRANSFER
2025-09-05T13:59:00.508654,station31,p12,PROCESS
2025-09-05T13:59:00.591397,splitter2,p8,TRANSFER
2025-09-05T13:59:00.801173,splitter1,p1,TRANSFER
2025-09-05T13:59:00.874340,station21,p13,UNLOAD
2025-09-05T13:59:01.673191,splitter2,p11,RETURN
2025-09-05T13:59:02.193926,station41,p15,PROCESS
2025-09-05T13:59:03.303023,station41,p4,PASS
2025-09-05T13:59:03.671409,station52,p14,TRANSFER
2025-09-05T13:59:04.600765,splitter2,p11,TRANSFER
2025-09-05T13:59:05.224243,splitter3,p14,RETURN
2025-09-05T13:59:05.668804,splitter2,p16,RETURN
2025-09-05T13:59:05.727745,station11,p7,LOAD
2025-09-05T13:59:06.230439,station22,p13,PASS
2025-09-05T13:59:06.261640,station21,p13,TRANSFER
2025-09-05T13:59:06.711762,station41,p4,TRANSFER
2025-09-05T13:59:07.083613,station21,p8,LOAD
2025-09-05T13:59:08.198719,station41,p15,UNLOAD
2025-09-05T13:59:08.215168,station51,p4,PASS
2025-09-05T13:59:08.231001,splitter3,p14,TRANSFER
2025-09-05T13:59:08.590759,splitter2,p16,TRANSFER
2025-09-05T13:59:09.112989,station11,p7,PROCESS
2025-09-05T13:59:09.563657,station22,p13,TRANSFER
2025-09-05T13:59:10.524595,station21,p8,PROCESS
2025-09-05T13:59:11.136937,station31,p12,UNLOAD
2025-09-05T13:59:11.331719,splitter2,p1,RETURN
2025-09-05T13:59:11.359526,station21,p11,PASS
2025-09-05T13:59:11.570964,splitter1,p13,FORWARD
2025-09-05T13:59:11.606845,station51,p4,TRANSFER
2025-09-05T13:59:12.999865,splitter4,p6,FORWARD
2025-09-05T13:59:13.075230,station52,p4,PASS
2025-09-05T13:59:13.824400,station41,p15,TRANSFER
2025-09-05T13:59:14.101158,station51,p10,UNLOAD
2025-09-05T13:59:14.143809,station61,p2,UNLOAD
2025-09-05T13:59:14.268894,splitter2,p1,TRANSFER
2025-09-05T13:59:14.700639,station21,p11,TRANSFER
2025-09-05T13:59:14.932346,splitter1,p13,TRANSFER
2025-09-05T13:59:15.535281,station21,p16,PASS
2025-09-05T13:59:16.379381,station52,p4,TRANSFER
2025-09-05T13:59:16.420127,station22,p11,PASS
2025-09-05T13:59:16.438127,splitter4,p6,TRANSFER
2025-09-05T13:59:16.979511,station31,p12,TRANSFER
2025-09-05T13:59:17.715675,station31,p13,LOAD
2025-09-05T13:59:18.013331,splitter3,p4,RETURN
2025-09-05T13:59:18.864617,station21,p16,TRANSFER
2025-09-05T13:59:19.137767,station41,p12,LOAD
2025-09-05T13:59:19.212503,station61,p2,TRANSFER
2025-09-05T13:59:19.650871,station52,p10,PASS
2025-09-05T13:59:19.695026,station21,p1,PASS
2025-09-05T13:59:19.731009,station22,p11,TRANSFER
2025-09-05T13:59:20.349211,station11,p7,UNLOAD
2025-09-05T13:59:20.367439,station51,p10,TRANSFER
2025-09-05T13:59:20.916886,splitter3,p4,TRANSFER
2025-09-05T13:59:21.025163,station31,p13,PROCESS
2025-09-05T13:59:21.188618,station51,p15,LOAD
2025-09-05T13:59:21.241796,station22,p9,UNLOAD
2025-09-05T13:59:21.267914,splitter1,p11,RETURN
2025-09-05T13:59:21.869160,splitter4,p14,RETURN
2025-09-05T13:59:21.966547,station71,p2,LOAD
2025-09-05T13:59:22.534044,station41,p12,PROCESS
2025-09-05T13:59:22.950495,station52,p10,TRANSFER
2025-09-05T13:59:23.025118,station21,p1,TRANSFER
2025-09-05T13:59:24.209285,splitter1,p11,TRANSFER
2025-09-05T13:59:24.568774,splitter3,p10,RETURN
2025-09-05T13:59:24.592422,station51,p15,PROCESS
2025-09-05T13:59:24.896136,splitter4,p14,TRANSFER
2025-09-05T13:59:24.992030,station11,p7,TRANSFER
2025-09-05T13:59:25.057459,station41,p12,UNLOAD
2025-09-05T13:59:25.282730,station71,p2,PROCESS
2025-09-05T13:59:26.515179,station22,p9,TRANSFER
2025-09-05T13:59:26.977975,splitter1,p9,FORWARD
2025-09-05T13:59:27.252118,station71,p2,UNLOAD
2025-09-05T13:59:27.353387,station22,p16,LOAD
2025-09-05T13:59:27.474843,splitter3,p10,TRANSFER
2025-09-05T13:59:27.950522,station21,p7,PASS
2025-09-05T13:59:29.521872,splitter2,p6,FORWARD
2025-09-05T13:59:30.265877,station51,p12,PASS
2025-09-05T13:59:30.339049,splitter1,p9,TRANSFER
2025-09-05T13:59:30.725914,station22,p16,PROCESS
2025-09-05T13:59:31.008314,station41,p12,TRANSFER
2025-09-05T13:59:31.262858,station21,p7,TRANSFER
2025-09-05T13:59:31.556985,station22,p1,PASS
2025-09-05T13:59:31.663452,station31,p13,UNLOAD
2025-09-05T13:59:31.829091,station41,p14,PASS
2025-09-05T13:59:32.492041,corner1,p2,RETURN
2025-09-05T13:59:32.879352,splitter2,p6,TRANSFER
2025-09-05T13:59:33.310479,station71,p2,TRANSFER
2025-09-05T13:59:33.667732,station51,p12,TRANSFER
2025-09-05T13:59:34.388237,corner1,p2,TRANSFER
2025-09-05T13:59:34.696147,splitter4,p4,RETURN
2025-09-05T13:59:34.867147,splitter2,p11,RETURN
2025-09-05T13:59:34.905847,station22,p1,TRANSFER
2025-09-05T13:59:35.186011,station52,p12,PASS
2025-09-05T13:59:35.240907,station41,p14,TRANSFER
2025-09-05T13:59:35.736903,station22,p7,PASS
2025-09-05T13:59:36.407207,splitter1,p1,RETURN
2025-09-05T13:59:36.771903,corner2,p6,START
2025-09-05T13:59:36.805307,station51,p14,PASS
2025-09-05T13:59:37.122216,corner2,p6,RETURN
2025-09-05T13:59:37.628643,station31,p13,TRANSFER
2025-09-05T13:59:37.685684,splitter4,p4,TRANSFER
2025-09-05T13:59:37.805350,splitter2,p11,TRANSFER
2025-09-05T13:59:38.352729,station31,p9,LOAD
2025-09-05T13:59:38.497345,station52,p12,TRANSFER
2025-09-05T13:59:38.997029,corner2,p6,TRANSFER
2025-09-05T13:59:39.076949,station22,p7,TRANSFER
2025-09-05T13:59:39.354224,splitter1,p1,TRANSFER
2025-09-05T13:59:39.524591,station41,p13,LOAD
2025-09-05T13:59:40.075961,splitter3,p12,RETURN
2025-09-05T13:59:40.216320,station51,p14,TRANSFER
2025-09-05T13:59:41.030057,splitter4,p10,RETURN
2025-09-05T13:59:41.266837,splitter1,p7,FORWARD
2025-09-05T13:59:41.756099,station31,p9,PROCESS
2025-09-05T13:59:41.777665,station52,p14,PASS
2025-09-05T13:59:42.864416,station41,p13,PROCESS
2025-09-05T13:59:42.985462,station21,p11,PASS
2025-09-05T13:59:42.987459,splitter3,p12,TRANSFER
2025-09-05T13:59:43.358202,splitter5,p2,CHECKOUT
2025-09-05T13:59:43.358461,splitter5,p2,FINISH
2025-09-05T13:59:43.668323,station41,p4,PASS
2025-09-05T13:59:43.725612,splitter5,p2,FORWARD
2025-09-05T13:59:43.996489,splitter4,p10,TRANSFER
2025-09-05T13:59:44.189366,station11,p6,LOAD
2025-09-05T13:59:44.624300,splitter1,p7,TRANSFER
2025-09-05T13:59:45.089154,station52,p14,TRANSFER
2025-09-05T13:59:46.184913,station51,p15,UNLOAD
2025-09-05T13:59:46.288909,station21,p11,TRANSFER
2025-09-05T13:59:46.645626,splitter3,p14,RETURN
2025-09-05T13:59:47.021137,splitter5,p2,TRANSFER
2025-09-05T13:59:47.081862,station41,p4,TRANSFER
2025-09-05T13:59:47.626092,station11,p6,PROCESS
2025-09-05T13:59:47.954288,station22,p11,PASS
2025-09-05T13:59:48.580179,station41,p13,UNLOAD
2025-09-05T13:59:49.570055,splitter3,p14,TRANSFER
2025-09-05T13:59:49.904595,splitter2,p1,RETURN
2025-09-05T13:59:50.061281,station21,p8,UNLOAD
2025-09-05T13:59:50.761494,station31,p9,FAIL
2025-09-05T13:59:51.285108,station22,p11,TRANSFER
2025-09-05T13:59:51.809122,station52,p15,PASS
2025-09-05T13:59:52.685599,station51,p15,TRANSFER
2025-09-05T13:59:52.742320,splitter1,p11,RETURN
2025-09-05T13:59:52.823105,splitter2,p1,TRANSFER
2025-09-05T13:59:53.496327,station51,p4,LOAD
2025-09-05T13:59:54.319843,station41,p13,TRANSFER
2025-09-05T13:59:55.124947,station52,p15,TRANSFER
2025-09-05T13:59:55.151393,station41,p10,LOAD
2025-09-05T13:59:55.303746,station22,p8,PASS
2025-09-05T13:59:55.672799,station21,p8,TRANSFER
2025-09-05T13:59:55.684315,splitter1,p11,TRANSFER
2025-09-05T13:59:56.459004,splitter4,p12,RETURN
2025-09-05T13:59:56.676993,splitter3,p15,RETURN
2025-09-05T13:59:56.933498,station51,p4,PROCESS
2025-09-05T13:59:57.768064,station51,p13,PASS
2025-09-05T13:59:58.044725,station21,p1,LOAD
2025-09-05T13:59:58.603932,station22,p8,TRANSFER
2025-09-05T13:59:58.632423,station41,p10,PROCESS
2025-09-05T13:59:59.220772,station11,p6,UNLOAD
2025-09-05T13:59:59.435059,splitter4,p12,TRANSFER
2025-09-05T13:59:59.574970,splitter3,p15,TRANSFER
2025-09-05T14:00:00.789913,splitter1,p8,FORWARD
2025-09-05T14:00:01.151351,station51,p13,TRANSFER
2025-09-05T14:00:01.155381,station41,p10,UNLOAD
2025-09-05T14:00:01.473316,station21,p1,PROCESS
2025-09-05T14:00:02.736495,station52,p13,PASS
2025-09-05T14:00:02.740719,splitter4,p2,FORWARD
2025-09-05T14:00:03.876047,station11,p6,TRANSFER
